freq (Hz)	real	complex
0.000000E+0	3.257680E-3	0.000000E+0
1.000000E+0	4.185096E-3	-7.122466E-4
2.000000E+0	4.263577E-3	2.079535E-3
3.000000E+0	1.693047E-3	-4.352032E-3
4.000000E+0	3.149750E-3	-1.044688E-2
5.000000E+0	-6.037788E-2	-2.135807E-3
6.000000E+0	2.772606E-3	9.032921E-2
7.000000E+0	3.761196E-2	2.143863E-2
8.000000E+0	3.446596E-2	2.402034E-2
9.000000E+0	2.301548E-2	1.104771E-2
1.000000E+1	3.142285E-2	9.520181E-3
1.100000E+1	2.445880E-2	1.354153E-2
1.200000E+1	2.691651E-2	3.555527E-3
1.300000E+1	2.952941E-2	9.876103E-3
1.400000E+1	2.336375E-2	5.127099E-3
1.500000E+1	3.050769E-2	3.892153E-3
1.600000E+1	2.731781E-2	8.827727E-3
1.700000E+1	2.867967E-2	3.959529E-4
1.800000E+1	3.457198E-2	6.437577E-3
1.900000E+1	3.096751E-2	1.352396E-3
2.000000E+1	3.896029E-2	-7.200121E-3
2.100000E+1	2.778362E-2	-2.722339E-3
2.200000E+1	3.010396E-2	-5.874290E-3
2.300000E+1	3.669004E-2	-1.103363E-3
2.400000E+1	3.574241E-2	-4.513856E-3
2.500000E+1	4.553488E-2	-1.567312E-2
2.600000E+1	3.625910E-2	-1.706099E-2
2.700000E+1	3.552196E-2	-2.057141E-2
2.800000E+1	4.314511E-2	-2.206083E-2
2.900000E+1	4.454603E-2	-3.110845E-2
3.000000E+1	4.839235E-2	-4.982435E-2
3.100000E+1	4.213448E-2	-1.067621E-1
3.200000E+1	-9.709755E-2	-8.125729E-2
3.300000E+1	-2.245152E-2	1.958352E-2
3.400000E+1	-2.490161E-2	-5.294053E-3
3.500000E+1	9.574716E-4	-5.706075E-3
3.600000E+1	-1.010609E-2	5.267997E-3
3.700000E+1	-6.506200E-3	-6.876740E-3
3.800000E+1	5.400772E-3	8.690053E-3
3.900000E+1	-4.723883E-3	3.236797E-3
4.000000E+1	1.138293E-2	-4.882744E-4
4.100000E+1	5.238849E-3	9.918716E-3
4.200000E+1	6.087212E-3	-3.285266E-3
4.300000E+1	1.699163E-2	5.529127E-3
4.400000E+1	3.400747E-3	3.083055E-3
4.500000E+1	1.707180E-2	-3.553446E-3
4.600000E+1	1.193485E-2	9.175682E-3
4.700000E+1	9.158312E-3	-4.691071E-3
4.800000E+1	2.150143E-2	4.087460E-3
4.900000E+1	7.464914E-3	4.633763E-3
5.000000E+1	1.929678E-2	-4.588199E-3
5.100000E+1	1.875348E-2	1.084964E-2
5.200000E+1	1.111160E-2	-1.712433E-3
5.300000E+1	2.844536E-2	2.504502E-3
5.400000E+1	1.543349E-2	1.351193E-2
5.500000E+1	2.192378E-2	-5.145326E-3
5.600000E+1	4.125143E-2	1.815044E-2
5.700000E+1	1.422045E-2	1.629985E-2
5.800000E+1	6.482609E-2	-9.340055E-3
5.900000E+1	9.532943E-2	1.166789E-1
6.000000E+1	2.066080E-1	-2.667298E-1
6.100000E+1	-1.508749E-1	-4.145515E-2
6.200000E+1	1.230876E-2	-6.989413E-2
6.300000E+1	-1.262832E-2	1.973129E-2
6.400000E+1	-2.698052E-2	-4.393322E-2
6.500000E+1	2.884480E-2	-7.107855E-3
6.600000E+1	-2.616849E-2	1.108075E-3
6.700000E+1	1.874889E-2	-3.396757E-2
6.800000E+1	1.623892E-2	1.538664E-2
6.900000E+1	-1.195214E-2	-3.419819E-2
7.000000E+1	3.674029E-2	-1.081405E-2
7.100000E+1	-1.489081E-2	1.736496E-3
7.200000E+1	2.184290E-2	-4.093167E-2
7.300000E+1	1.940949E-2	1.640989E-2
7.400000E+1	-1.198983E-2	-3.451196E-2
7.500000E+1	4.780661E-2	-1.270606E-2
7.600000E+1	-1.542481E-2	4.446848E-3
7.700000E+1	3.120932E-2	-5.228969E-2
7.800000E+1	2.764872E-2	2.371223E-2
7.900000E+1	-1.371737E-2	-4.795484E-2
8.000000E+1	7.390357E-2	-1.532673E-2
8.100000E+1	-2.279386E-2	5.136740E-3
8.200000E+1	6.069355E-2	-8.544459E-2
8.300000E+1	4.851773E-2	4.962242E-2
8.400000E+1	-5.958700E-3	-1.070674E-1
8.500000E+1	2.042443E-1	-1.106356E-2
8.600000E+1	-4.558027E-2	-3.262624E-2
8.700000E+1	7.379602E-1	-4.373312E-1
8.800000E+1	-8.068771E-1	-1.272508E+0
8.900000E+1	-1.474603E+0	5.203092E-1
9.000000E+1	2.796857E-1	1.202303E+0
9.100000E+1	3.218515E-1	-1.641285E-1
9.200000E+1	1.003197E-1	1.864201E-1
9.300000E+1	7.253978E-4	-5.971689E-2
9.400000E+1	1.141772E-1	5.160433E-2
9.500000E+1	-3.681236E-2	2.876712E-2
