freq (Hz)	real	complex
0.000000E+0	8.153338E-1	0.000000E+0
1.000000E+0	8.966498E-1	0.000000E+0
2.000000E+0	9.589107E-1	0.000000E+0
3.000000E+0	9.055170E-1	0.000000E+0
4.000000E+0	9.601633E-1	0.000000E+0
5.000000E+0	9.819658E-1	0.000000E+0
6.000000E+0	9.855809E-1	0.000000E+0
7.000000E+0	9.911989E-1	0.000000E+0
8.000000E+0	9.820239E-1	0.000000E+0
9.000000E+0	9.935622E-1	0.000000E+0
1.000000E+1	9.713429E-1	0.000000E+0
1.100000E+1	9.949944E-1	0.000000E+0
1.200000E+1	9.828630E-1	0.000000E+0
1.300000E+1	9.828808E-1	0.000000E+0
1.400000E+1	9.942911E-1	0.000000E+0
1.500000E+1	9.679238E-1	0.000000E+0
1.600000E+1	9.985585E-1	0.000000E+0
1.700000E+1	9.810858E-1	0.000000E+0
1.800000E+1	9.911628E-1	0.000000E+0
1.900000E+1	9.921465E-1	0.000000E+0
2.000000E+1	9.784816E-1	0.000000E+0
2.100000E+1	9.800745E-1	0.000000E+0
2.200000E+1	9.706300E-1	0.000000E+0
2.300000E+1	9.782772E-1	0.000000E+0
2.400000E+1	9.923450E-1	0.000000E+0
2.500000E+1	9.644264E-1	0.000000E+0
2.600000E+1	9.942871E-1	0.000000E+0
2.700000E+1	9.692041E-1	0.000000E+0
2.800000E+1	9.921900E-1	0.000000E+0
2.900000E+1	9.861971E-1	0.000000E+0
3.000000E+1	9.808978E-1	0.000000E+0
3.100000E+1	9.762376E-1	0.000000E+0
3.200000E+1	9.521371E-1	0.000000E+0
3.300000E+1	8.068415E-1	0.000000E+0
3.400000E+1	2.836624E-1	0.000000E+0
3.500000E+1	7.748541E-1	0.000000E+0
3.600000E+1	6.894871E-1	0.000000E+0
3.700000E+1	8.993725E-1	0.000000E+0
3.800000E+1	8.264159E-1	0.000000E+0
3.900000E+1	9.248788E-1	0.000000E+0
4.000000E+1	8.953581E-1	0.000000E+0
4.100000E+1	9.235315E-1	0.000000E+0
4.200000E+1	9.286368E-1	0.000000E+0
4.300000E+1	9.242797E-1	0.000000E+0
4.400000E+1	9.315855E-1	0.000000E+0
