freq (Hz)	real	complex
0.000000E+0	8.003461E-1	0.000000E+0
1.000000E+0	6.723966E-1	0.000000E+0
2.000000E+0	8.856200E-1	0.000000E+0
3.000000E+0	6.365764E-1	0.000000E+0
4.000000E+0	7.583809E-1	0.000000E+0
5.000000E+0	8.531004E-1	0.000000E+0
6.000000E+0	9.631726E-1	0.000000E+0
7.000000E+0	4.295821E-1	0.000000E+0
8.000000E+0	7.678862E-1	0.000000E+0
9.000000E+0	3.572586E-1	0.000000E+0
1.000000E+1	5.057709E-1	0.000000E+0
1.100000E+1	5.038093E-1	0.000000E+0
1.200000E+1	5.927116E-1	0.000000E+0
1.300000E+1	6.244869E-1	0.000000E+0
1.400000E+1	4.610010E-1	0.000000E+0
1.500000E+1	5.928985E-1	0.000000E+0
1.600000E+1	5.782250E-1	0.000000E+0
1.700000E+1	6.454097E-1	0.000000E+0
1.800000E+1	6.142241E-1	0.000000E+0
1.900000E+1	6.629473E-1	0.000000E+0
2.000000E+1	8.056084E-1	0.000000E+0
2.100000E+1	7.302688E-1	0.000000E+0
2.200000E+1	7.617067E-1	0.000000E+0
2.300000E+1	6.358019E-1	0.000000E+0
2.400000E+1	8.128864E-1	0.000000E+0
2.500000E+1	9.092973E-1	0.000000E+0
2.600000E+1	7.461172E-1	0.000000E+0
2.700000E+1	8.725727E-1	0.000000E+0
2.800000E+1	9.559649E-1	0.000000E+0
2.900000E+1	8.382135E-1	0.000000E+0
3.000000E+1	9.981735E-1	0.000000E+0
3.100000E+1	9.661162E-1	0.000000E+0
3.200000E+1	9.571608E-1	0.000000E+0
3.300000E+1	9.055566E-1	0.000000E+0
3.400000E+1	9.371568E-1	0.000000E+0
3.500000E+1	9.402718E-1	0.000000E+0
3.600000E+1	9.135776E-1	0.000000E+0
3.700000E+1	9.695679E-1	0.000000E+0
3.800000E+1	9.158321E-1	0.000000E+0
3.900000E+1	9.452546E-1	0.000000E+0
4.000000E+1	9.630683E-1	0.000000E+0
4.100000E+1	9.131579E-1	0.000000E+0
4.200000E+1	9.726315E-1	0.000000E+0
4.300000E+1	8.982160E-1	0.000000E+0
4.400000E+1	9.323872E-1	0.000000E+0
4.500000E+1	9.584721E-1	0.000000E+0
4.600000E+1	9.076488E-1	0.000000E+0
4.700000E+1	9.677128E-1	0.000000E+0
4.800000E+1	8.982480E-1	0.000000E+0
4.900000E+1	9.206047E-1	0.000000E+0
5.000000E+1	9.601366E-1	0.000000E+0
5.100000E+1	9.016454E-1	0.000000E+0
5.200000E+1	9.483330E-1	0.000000E+0
5.300000E+1	8.951485E-1	0.000000E+0
5.400000E+1	9.093462E-1	0.000000E+0
5.500000E+1	9.540324E-1	0.000000E+0
5.600000E+1	8.996593E-1	0.000000E+0
5.700000E+1	9.111731E-1	0.000000E+0
5.800000E+1	8.953242E-1	0.000000E+0
5.900000E+1	8.941944E-1	0.000000E+0
6.000000E+1	8.913629E-1	0.000000E+0
6.100000E+1	8.883864E-1	0.000000E+0
6.200000E+1	8.935052E-1	0.000000E+0
6.300000E+1	8.804668E-1	0.000000E+0
6.400000E+1	8.896764E-1	0.000000E+0
6.500000E+1	9.778492E-1	0.000000E+0
6.600000E+1	8.781376E-1	0.000000E+0
6.700000E+1	9.240895E-1	0.000000E+0
6.800000E+1	7.850977E-1	0.000000E+0
6.900000E+1	9.174727E-1	0.000000E+0
7.000000E+1	9.748975E-1	0.000000E+0
7.100000E+1	8.967330E-1	0.000000E+0
7.200000E+1	9.510811E-1	0.000000E+0
7.300000E+1	3.851344E-1	0.000000E+0
7.400000E+1	9.439972E-1	0.000000E+0
7.500000E+1	9.747087E-1	0.000000E+0
