freq (Hz)	real	complex
0.000000E+0	7.180006E-1	0.000000E+0
1.000000E+0	9.859663E-1	0.000000E+0
2.000000E+0	9.074805E-1	0.000000E+0
3.000000E+0	9.193769E-1	0.000000E+0
4.000000E+0	9.871362E-1	0.000000E+0
5.000000E+0	9.360055E-1	0.000000E+0
6.000000E+0	9.831481E-1	0.000000E+0
7.000000E+0	9.846158E-1	0.000000E+0
8.000000E+0	9.698976E-1	0.000000E+0
9.000000E+0	9.951901E-1	0.000000E+0
1.000000E+1	8.704297E-1	0.000000E+0
1.100000E+1	9.981820E-1	0.000000E+0
1.200000E+1	9.739769E-1	0.000000E+0
1.300000E+1	9.583285E-1	0.000000E+0
1.400000E+1	9.963725E-1	0.000000E+0
1.500000E+1	7.843618E-1	0.000000E+0
1.600000E+1	9.967137E-1	0.000000E+0
1.700000E+1	9.769670E-1	0.000000E+0
1.800000E+1	9.693694E-1	0.000000E+0
1.900000E+1	9.947451E-1	0.000000E+0
2.000000E+1	7.987190E-1	0.000000E+0
2.100000E+1	9.560721E-1	0.000000E+0
2.200000E+1	9.764733E-1	0.000000E+0
2.300000E+1	9.128974E-1	0.000000E+0
2.400000E+1	9.966714E-1	0.000000E+0
2.500000E+1	4.880775E-1	0.000000E+0
2.600000E+1	9.763106E-1	0.000000E+0
2.700000E+1	9.798357E-1	0.000000E+0
2.800000E+1	9.325690E-1	0.000000E+0
2.900000E+1	9.976247E-1	0.000000E+0
3.000000E+1	9.539892E-1	0.000000E+0
3.100000E+1	9.918987E-1	0.000000E+0
3.200000E+1	9.695075E-1	0.000000E+0
3.300000E+1	8.815016E-1	0.000000E+0
3.400000E+1	8.610688E-1	0.000000E+0
3.500000E+1	8.074238E-1	0.000000E+0
3.600000E+1	9.576294E-1	0.000000E+0
3.700000E+1	8.928857E-1	0.000000E+0
3.800000E+1	8.706258E-1	0.000000E+0
3.900000E+1	9.822445E-1	0.000000E+0
4.000000E+1	5.376376E-1	0.000000E+0
4.100000E+1	9.762694E-1	0.000000E+0
4.200000E+1	9.321423E-1	0.000000E+0
4.300000E+1	8.908823E-1	0.000000E+0
4.400000E+1	9.906538E-1	0.000000E+0
4.500000E+1	4.315157E-1	0.000000E+0
4.600000E+1	9.734940E-1	0.000000E+0
4.700000E+1	9.595455E-1	0.000000E+0
4.800000E+1	8.853163E-1	0.000000E+0
4.900000E+1	9.894441E-1	0.000000E+0
5.000000E+1	3.931815E-1	0.000000E+0
5.100000E+1	9.617258E-1	0.000000E+0
5.200000E+1	9.825918E-1	0.000000E+0
5.300000E+1	8.857935E-1	0.000000E+0
5.400000E+1	9.740508E-1	0.000000E+0
5.500000E+1	4.118782E-1	0.000000E+0
5.600000E+1	9.302890E-1	0.000000E+0
5.700000E+1	9.728862E-1	0.000000E+0
5.800000E+1	8.636205E-1	0.000000E+0
5.900000E+1	8.978675E-1	0.000000E+0
6.000000E+1	8.455416E-1	0.000000E+0
6.100000E+1	8.184806E-1	0.000000E+0
6.200000E+1	6.775452E-1	0.000000E+0
6.300000E+1	8.004565E-1	0.000000E+0
6.400000E+1	5.426204E-1	0.000000E+0
6.500000E+1	3.356639E-1	0.000000E+0
6.600000E+1	3.277795E-1	0.000000E+0
6.700000E+1	3.847422E-1	0.000000E+0
6.800000E+1	2.152207E-1	0.000000E+0
6.900000E+1	3.670730E-1	0.000000E+0
7.000000E+1	4.433449E-1	0.000000E+0
7.100000E+1	3.566065E-1	0.000000E+0
7.200000E+1	4.576060E-1	0.000000E+0
7.300000E+1	5.152411E-1	0.000000E+0
7.400000E+1	4.954974E-1	0.000000E+0
7.500000E+1	5.212097E-1	0.000000E+0
7.600000E+1	5.535488E-1	0.000000E+0
7.700000E+1	5.441888E-1	0.000000E+0
7.800000E+1	6.582805E-1	0.000000E+0
7.900000E+1	5.745829E-1	0.000000E+0
8.000000E+1	5.885580E-1	0.000000E+0
8.100000E+1	6.044443E-1	0.000000E+0
8.200000E+1	6.051360E-1	0.000000E+0
8.300000E+1	7.003032E-1	0.000000E+0
8.400000E+1	6.045001E-1	0.000000E+0
8.500000E+1	7.210924E-1	0.000000E+0
8.600000E+1	5.321765E-1	0.000000E+0
8.700000E+1	7.900053E-1	0.000000E+0
8.800000E+1	8.709112E-1	0.000000E+0
8.900000E+1	8.697816E-1	0.000000E+0
9.000000E+1	7.558133E-1	0.000000E+0
9.100000E+1	6.874965E-1	0.000000E+0
9.200000E+1	6.535935E-1	0.000000E+0
9.300000E+1	5.742850E-1	0.000000E+0
9.400000E+1	6.171390E-1	0.000000E+0
9.500000E+1	6.611765E-1	0.000000E+0
9.600000E+1	5.455351E-1	0.000000E+0
9.700000E+1	6.280215E-1	0.000000E+0
9.800000E+1	5.821294E-1	0.000000E+0
9.900000E+1	5.510143E-1	0.000000E+0
1.000000E+2	7.561862E-1	0.000000E+0
1.010000E+2	4.055959E-1	0.000000E+0
1.020000E+2	6.420308E-1	0.000000E+0
1.030000E+2	6.464377E-1	0.000000E+0
1.040000E+2	4.918314E-1	0.000000E+0
1.050000E+2	8.123625E-1	0.000000E+0
1.060000E+2	2.453951E-1	0.000000E+0
1.070000E+2	6.549563E-1	0.000000E+0
1.080000E+2	7.359474E-1	0.000000E+0
1.090000E+2	4.387192E-1	0.000000E+0
1.100000E+2	8.587052E-1	0.000000E+0
1.110000E+2	1.414570E-1	0.000000E+0
1.120000E+2	7.100626E-1	0.000000E+0
1.130000E+2	8.378746E-1	0.000000E+0
1.140000E+2	3.768008E-1	0.000000E+0
1.150000E+2	9.237356E-1	0.000000E+0
1.160000E+2	5.290911E-2	0.000000E+0
1.170000E+2	8.091934E-1	0.000000E+0
1.180000E+2	9.212406E-1	0.000000E+0
1.190000E+2	8.005471E-1	0.000000E+0
1.200000E+2	1.850668E-3	0.000000E+0
1.210000E+2	6.299150E-1	0.000000E+0
1.220000E+2	6.578163E-1	0.000000E+0
1.230000E+2	9.039318E-1	0.000000E+0
1.240000E+2	2.204635E-1	0.000000E+0
1.250000E+2	9.562500E-1	0.000000E+0
1.260000E+2	6.216523E-1	0.000000E+0
1.270000E+2	7.916892E-1	0.000000E+0
1.280000E+2	9.512436E-1	0.000000E+0
1.290000E+2	5.464928E-1	0.000000E+0
1.300000E+2	9.779378E-1	0.000000E+0
1.310000E+2	8.338226E-1	0.000000E+0
1.320000E+2	8.920373E-1	0.000000E+0
1.330000E+2	9.781525E-1	0.000000E+0
1.340000E+2	8.132346E-1	0.000000E+0
1.350000E+2	9.862028E-1	0.000000E+0
1.360000E+2	9.272843E-1	0.000000E+0
1.370000E+2	9.406636E-1	0.000000E+0
1.380000E+2	9.900690E-1	0.000000E+0
1.390000E+2	9.204095E-1	0.000000E+0
1.400000E+2	9.940432E-1	0.000000E+0
1.410000E+2	9.710766E-1	0.000000E+0
1.420000E+2	9.743034E-1	0.000000E+0
1.430000E+2	9.969784E-1	0.000000E+0
1.440000E+2	9.736679E-1	0.000000E+0
1.450000E+2	9.945001E-1	0.000000E+0
1.460000E+2	9.944107E-1	0.000000E+0
1.470000E+2	9.889308E-1	0.000000E+0
1.480000E+2	9.979850E-1	0.000000E+0
1.490000E+2	9.894421E-1	0.000000E+0
1.500000E+2	9.928765E-1	0.000000E+0
1.510000E+2	9.963546E-1	0.000000E+0
1.520000E+2	9.896855E-1	0.000000E+0
1.530000E+2	9.958739E-1	0.000000E+0
1.540000E+2	9.869195E-1	0.000000E+0
1.550000E+2	9.860994E-1	0.000000E+0
1.560000E+2	9.773084E-1	0.000000E+0
1.570000E+2	9.943018E-1	0.000000E+0
1.580000E+2	9.844802E-1	0.000000E+0
1.590000E+2	9.679156E-1	0.000000E+0
