freq (Hz)	real	complex
1.250000E+2	-5.618933E-2	2.186741E-4
1.260000E+2	-1.001036E-2	1.885823E-2
1.270000E+2	-5.315833E-2	2.710834E-2
1.280000E+2	-2.100939E-2	-7.660956E-3
1.290000E+2	-2.427715E-2	3.653130E-2
1.300000E+2	-4.438160E-2	-2.624493E-3
1.310000E+2	-1.961583E-3	1.458647E-2
1.320000E+2	-4.254825E-2	2.232624E-2
1.330000E+2	-1.185360E-2	-1.061623E-2
1.340000E+2	-1.405781E-2	3.088758E-2
1.350000E+2	-3.348174E-2	-6.722378E-3
1.360000E+2	7.339534E-3	9.201744E-3
1.370000E+2	-3.076501E-2	1.750735E-2
1.380000E+2	-8.307799E-4	-1.560943E-2
1.390000E+2	-1.907178E-3	2.464647E-2
1.400000E+2	-2.063300E-2	-1.221779E-2
1.410000E+2	2.088670E-2	2.310769E-3
1.420000E+2	-1.591889E-2	1.031653E-2
1.430000E+2	1.674936E-2	-2.428594E-2
1.440000E+2	1.388790E-2	1.050943E-2
1.450000E+2	-6.418648E-3	-2.366163E-2
1.460000E+2	3.668297E-2	-9.866289E-3
1.470000E+2	2.628034E-3	-2.156007E-3
1.480000E+2	3.581367E-2	-3.792635E-2
1.490000E+2	4.072532E-2	-7.007399E-4
1.500000E+2	3.062932E-2	-4.292589E-2
1.510000E+2	8.512733E-2	-3.869499E-2
1.520000E+2	6.103645E-2	-5.268777E-2
1.530000E+2	1.136945E-1	-1.221760E-1
1.540000E+2	1.157743E-1	-1.612983E-1
1.550000E+2	2.721195E-2	-3.603355E-1
1.560000E+2	-2.738806E-1	-2.954992E-1
1.570000E+2	-2.459139E-1	1.517260E-2
1.580000E+2	-1.389576E-1	-3.616735E-2
1.590000E+2	-9.114102E-2	3.067445E-2
1.600000E+2	-1.169022E-1	-9.512693E-3
1.610000E+2	-4.453432E-2	3.626334E-3
1.620000E+2	-8.465480E-2	3.153650E-2
1.630000E+2	-4.540941E-2	-1.899465E-2
1.640000E+2	-2.992368E-2	3.851403E-2
1.650000E+2	-6.329860E-2	-4.457906E-3
1.660000E+2	3.345779E-3	9.775178E-3
1.670000E+2	-3.976229E-2	3.468085E-2
1.680000E+2	-1.754092E-3	-2.947310E-2
1.690000E+2	3.476298E-3	3.358214E-2
1.700000E+2	-3.422510E-2	-1.658012E-2
1.710000E+2	3.249946E-2	5.461784E-4
1.720000E+2	-2.434057E-2	2.515039E-2
1.730000E+2	1.885941E-2	-2.726701E-2
1.740000E+2	2.531975E-2	3.838552E-2
1.750000E+2	2.226221E-2	2.160772E-3
1.760000E+2	7.727026E-2	-6.331458E-2
1.770000E+2	-2.305057E-2	1.833153E-2
1.780000E+2	2.480255E-2	-5.351795E-2
1.790000E+2	3.800554E-2	9.469058E-3
1.800000E+2	-6.740559E-2	6.117801E-2
1.810000E+2	1.976207E-1	3.095864E-3
1.820000E+2	1.039443E-2	4.831982E-2
1.830000E+2	1.136162E-1	-8.633139E-2
1.840000E+2	1.209015E-1	7.733685E-2
1.850000E+2	3.292062E-2	-6.043120E-2
1.860000E+2	2.147858E-1	-4.362774E-3
1.870000E+2	5.180959E-2	5.224217E-2
1.880000E+2	1.955265E-1	-1.109752E-1
1.890000E+2	2.148706E-1	1.054646E-1
1.900000E+2	1.056586E-1	-9.624045E-2
1.910000E+2	3.965825E-1	-7.648593E-3
1.920000E+2	1.497340E-1	7.514031E-2
1.930000E+2	4.361387E-1	-2.110868E-1
1.940000E+2	5.139008E-1	1.989013E-1
1.950000E+2	3.512108E-1	-2.476117E-1
1.960000E+2	1.282655E+0	-6.902632E-2
1.970000E+2	8.252181E-1	2.128026E-1
1.980000E+2	3.970366E+0	-3.246334E+0
1.990000E+2	-3.667431E+0	-4.084143E+0
2.000000E+2	-1.284816E+0	2.794884E-1
2.010000E+2	-1.480548E+0	-1.963159E-1
2.020000E+2	-4.935987E-1	-1.545041E-1
2.030000E+2	-7.426355E-1	1.901706E-1
2.040000E+2	-5.229427E-1	-1.897107E-1
2.050000E+2	-3.219485E-1	1.284987E-1
2.060000E+2	-5.157163E-1	-3.580081E-2
2.070000E+2	-2.208369E-1	-4.494730E-2
2.080000E+2	-3.699449E-1	9.273380E-2
2.090000E+2	-2.859031E-1	-1.024928E-1
2.100000E+2	-2.068305E-1	7.366610E-2
2.110000E+2	-3.252534E-1	-2.746082E-2
2.120000E+2	-1.547792E-1	-2.493798E-2
2.130000E+2	-2.615477E-1	5.554259E-2
2.140000E+2	-2.043016E-1	-7.160658E-2
2.150000E+2	-1.664127E-1	5.277909E-2
2.160000E+2	-2.441504E-1	-1.733485E-2
2.170000E+2	-1.182981E-1	-1.044700E-2
2.180000E+2	-2.033317E-1	3.716843E-2
2.190000E+2	-1.571633E-1	-5.372395E-2
2.200000E+2	-1.347255E-1	4.012467E-2
2.210000E+2	-1.937982E-1	-2.297085E-2
2.220000E+2	-1.033856E-1	-8.228741E-3
2.230000E+2	-1.731732E-1	2.844249E-2
2.240000E+2	-1.282411E-1	-4.021004E-2
2.250000E+2	-1.159594E-1	3.632880E-2
2.260000E+2	-1.580752E-1	-2.005346E-2
2.270000E+2	-8.459811E-2	-9.289744E-4
2.280000E+2	-1.433268E-1	2.226033E-2
2.290000E+2	-9.317067E-2	-2.971263E-2
2.300000E+2	-8.665886E-2	1.531895E-2
2.310000E+2	-1.342165E-1	-3.664112E-2
2.320000E+2	-7.622831E-2	-1.155747E-2
2.330000E+2	-1.308606E-1	4.645569E-3
2.340000E+2	-9.118992E-2	-3.821610E-2
2.350000E+2	-9.487334E-2	1.789262E-2
2.360000E+2	-1.190834E-1	-2.925942E-2
2.370000E+2	-6.736393E-2	-3.751071E-3
2.380000E+2	-1.179936E-1	1.902092E-3
2.390000E+2	-7.308121E-2	-3.285419E-2
2.400000E+2	-9.532284E-2	1.367978E-2
2.410000E+2	-9.822480E-2	-1.848146E-2
2.420000E+2	-5.622460E-2	-7.952529E-4
2.430000E+2	-9.519664E-2	-2.456428E-3
2.440000E+2	-6.214672E-2	-3.382226E-2
2.450000E+2	-7.778756E-2	9.399161E-3
2.460000E+2	-8.611967E-2	-3.202624E-2
2.470000E+2	-5.389750E-2	-3.652760E-3
2.480000E+2	-9.363864E-2	-8.450934E-3
2.490000E+2	-5.528542E-2	-2.535829E-2
2.500000E+2	-7.244996E-2	1.076735E-2
2.510000E+2	-7.246175E-2	-2.849365E-2
2.520000E+2	-4.490679E-2	1.428698E-3
2.530000E+2	-8.062544E-2	-1.108957E-2
2.540000E+2	-4.251202E-2	-2.094469E-2
2.550000E+2	-6.301483E-2	8.745873E-3
2.560000E+2	-5.757874E-2	-2.906229E-2
2.570000E+2	-3.688543E-2	2.797769E-3
2.580000E+2	-6.892327E-2	-1.329154E-2
2.590000E+2	-2.907231E-2	-1.752253E-2
2.600000E+2	-5.355584E-2	6.458281E-3
2.610000E+2	-4.267314E-2	-2.957594E-2
2.620000E+2	-2.689663E-2	4.368205E-3
2.630000E+2	-5.578401E-2	-1.706112E-2
2.640000E+2	-1.534538E-2	-1.661496E-2
2.650000E+2	-4.531943E-2	3.846469E-3
2.660000E+2	-2.806211E-2	-3.150218E-2
2.670000E+2	-1.937677E-2	7.316330E-3
2.680000E+2	-4.311735E-2	-1.849912E-2
2.690000E+2	6.787612E-4	-1.097280E-2
2.700000E+2	-3.265036E-2	5.218275E-4
2.710000E+2	-1.215783E-2	-3.321647E-2
2.720000E+2	-1.056901E-2	1.025385E-2
2.730000E+2	-2.922319E-2	-1.841128E-2
2.740000E+2	1.588700E-2	-3.514619E-3
2.750000E+2	-1.861087E-2	6.487283E-3
2.760000E+2	1.399687E-2	-2.508988E-2
2.770000E+2	1.637689E-2	1.653466E-2
2.780000E+2	1.116188E-3	-2.418351E-2
2.790000E+2	4.536085E-2	-6.517538E-3
2.800000E+2	4.625207E-3	-2.779262E-3
2.810000E+2	4.169149E-2	-3.377837E-2
2.820000E+2	3.790745E-2	1.020339E-2
2.830000E+2	2.597218E-2	-3.450298E-2
2.840000E+2	6.952362E-2	-1.512676E-2
2.850000E+2	2.975169E-2	-1.904055E-2
2.860000E+2	2.540418E-2	-5.243146E-2
2.870000E+2	6.228112E-2	6.069466E-2
2.880000E+2	4.313891E-2	-3.676304E-2
2.890000E+2	1.250043E-1	4.100996E-2
2.900000E+2	7.727719E-2	7.441352E-3
2.910000E+2	1.604552E-1	-2.469205E-2
2.920000E+2	1.403798E-1	2.814106E-2
2.930000E+2	1.562032E-1	-5.099131E-2
2.940000E+2	2.276344E-1	-4.085780E-3
2.950000E+2	1.828460E-1	-3.452428E-2
2.960000E+2	2.857094E-1	-8.585844E-2
2.970000E+2	2.782170E-1	-3.910062E-2
2.980000E+2	3.077616E-1	-1.485385E-1
2.990000E+2	4.378519E-1	-1.442110E-1
3.000000E+2	3.690418E-1	-1.903992E-1
3.010000E+2	6.753448E-1	-3.879039E-1
3.020000E+2	6.475154E-1	-6.528228E-1
3.030000E+2	2.572568E-1	-1.339684E+0
3.040000E+2	-3.315044E-1	-9.381948E-1
3.050000E+2	-6.220689E-1	-8.501431E-1
3.060000E+2	-6.139352E-1	-3.739302E-1
3.070000E+2	-6.371213E-1	-1.855647E-1
3.080000E+2	-4.086801E-1	-2.258066E-2
3.090000E+2	-2.665667E-1	2.211989E-2
3.100000E+2	-2.641904E-1	-2.898073E-2
3.110000E+2	-1.293928E-1	-1.592134E-2
3.120000E+2	-1.746587E-1	2.408318E-2
3.130000E+2	-1.033751E-1	-7.678853E-2
3.140000E+2	-7.283341E-2	3.035105E-2
3.150000E+2	-1.341506E-1	-4.542991E-2
3.160000E+2	4.989170E-3	-2.317170E-2
3.170000E+2	-8.876538E-2	3.439296E-2
3.180000E+2	-1.089048E-2	-8.624917E-2
3.190000E+2	2.991468E-2	6.197673E-2
3.200000E+2	-5.073008E-2	-5.821766E-2
3.210000E+2	1.147681E-1	-2.882945E-2
3.220000E+2	-1.660003E-2	4.130776E-2
3.230000E+2	8.365005E-2	-1.207739E-1
3.240000E+2	1.230739E-1	7.330057E-2
3.250000E+2	5.185824E-3	-8.154083E-2
3.260000E+2	2.442089E-1	-3.504717E-2
3.270000E+2	4.645494E-2	5.485728E-2
3.280000E+2	2.069843E-1	-1.660764E-1
3.290000E+2	2.552141E-1	1.110128E-1
3.300000E+2	9.555684E-2	-1.284897E-1
3.310000E+2	4.561688E-1	-4.493465E-2
3.320000E+2	1.570810E-1	7.876103E-2
3.330000E+2	4.376546E-1	-2.725829E-1
3.340000E+2	5.146217E-1	1.900494E-1
3.350000E+2	2.774853E-1	-2.334338E-1
3.360000E+2	1.002288E+0	-6.203929E-2
3.370000E+2	4.719324E-1	1.474533E-1
3.380000E+2	1.232777E+0	-6.548730E-1
3.390000E+2	1.694840E+0	4.730242E-1
3.400000E+2	1.368832E+0	-1.081735E+0
3.410000E+2	7.109885E+0	-1.782804E+0
3.420000E+2	-3.138723E+0	-1.161429E+1
3.430000E+2	-5.241641E+0	8.974101E-1
3.440000E+2	-2.491776E+0	-1.100713E+0
3.450000E+2	-1.177949E+0	4.961134E-1
3.460000E+2	-1.806713E+0	-7.184809E-2
3.470000E+2	-6.638374E-1	-1.476112E-1
3.480000E+2	-1.064139E+0	3.450637E-1
3.490000E+2	-8.296916E-1	-2.766222E-1
3.500000E+2	-5.161781E-1	2.363555E-1
3.510000E+2	-8.782255E-1	-1.204691E-2
3.520000E+2	-3.762587E-1	-5.393975E-2
3.530000E+2	-6.341688E-1	2.138637E-1
3.540000E+2	-5.034200E-1	-1.599512E-1
3.550000E+2	-3.494585E-1	1.497210E-1
3.560000E+2	-6.019806E-1	-1.876249E-2
3.570000E+2	-2.787735E-1	-3.557806E-2
3.580000E+2	-4.783908E-1	1.456957E-1
3.590000E+2	-3.944092E-1	-1.117992E-1
3.600000E+2	-2.747542E-1	1.412982E-1
3.610000E+2	-4.593966E-1	-1.959302E-2
3.620000E+2	-2.175736E-1	-1.179018E-2
3.630000E+2	-3.835843E-1	1.092594E-1
3.640000E+2	-3.049770E-1	-8.862282E-2
3.650000E+2	-2.404475E-1	1.058026E-1
3.660000E+2	-3.794396E-1	-1.272799E-2
3.670000E+2	-1.854342E-1	-4.045253E-3
3.680000E+2	-3.264283E-1	9.258854E-2
3.690000E+2	-2.551215E-1	-6.556589E-2
3.700000E+2	-2.038070E-1	9.949833E-2
3.710000E+2	-3.146494E-1	-6.637121E-3
3.720000E+2	-1.415039E-1	1.209274E-2
3.730000E+2	-2.500296E-1	6.178585E-2
3.740000E+2	-2.128263E-1	-8.552771E-2
3.750000E+2	-1.806493E-1	6.396925E-2
3.760000E+2	-2.852351E-1	-3.024876E-2
3.770000E+2	-1.423087E-1	-8.813881E-3
3.780000E+2	-2.569497E-1	5.610147E-2
3.790000E+2	-1.913735E-1	-6.218225E-2
3.800000E+2	-1.685447E-1	6.482748E-2
3.810000E+2	-2.520020E-1	-2.645789E-2
3.820000E+2	-1.282086E-1	-3.125095E-3
3.830000E+2	-2.340183E-1	4.769829E-2
3.840000E+2	-1.714985E-1	-5.402881E-2
3.850000E+2	-1.580871E-1	6.198587E-2
3.860000E+2	-2.265665E-1	-2.149960E-2
3.870000E+2	-1.143651E-1	4.256811E-3
3.880000E+2	-2.113070E-1	4.472124E-2
