freq (Hz)	real	complex
0.000000E+0	2.984783E-1	0.000000E+0
1.000000E+0	8.073687E-1	0.000000E+0
2.000000E+0	6.148768E-1	0.000000E+0
3.000000E+0	7.269903E-1	0.000000E+0
4.000000E+0	7.617025E-1	0.000000E+0
5.000000E+0	7.901110E-1	0.000000E+0
6.000000E+0	8.241151E-1	0.000000E+0
7.000000E+0	8.078098E-1	0.000000E+0
8.000000E+0	8.669538E-1	0.000000E+0
9.000000E+0	8.082762E-1	0.000000E+0
1.000000E+1	8.580737E-1	0.000000E+0
1.100000E+1	7.986982E-1	0.000000E+0
1.200000E+1	8.210629E-1	0.000000E+0
1.300000E+1	8.375195E-1	0.000000E+0
1.400000E+1	7.992954E-1	0.000000E+0
1.500000E+1	8.501987E-1	0.000000E+0
1.600000E+1	8.042432E-1	0.000000E+0
1.700000E+1	7.430702E-1	0.000000E+0
1.800000E+1	7.860287E-1	0.000000E+0
1.900000E+1	7.483896E-1	0.000000E+0
2.000000E+1	7.822734E-1	0.000000E+0
2.100000E+1	7.832844E-1	0.000000E+0
2.200000E+1	7.507569E-1	0.000000E+0
2.300000E+1	7.431043E-1	0.000000E+0
2.400000E+1	7.616347E-1	0.000000E+0
2.500000E+1	4.058929E-1	0.000000E+0
2.600000E+1	7.414970E-1	0.000000E+0
2.700000E+1	7.820195E-1	0.000000E+0
2.800000E+1	9.006075E-1	0.000000E+0
2.900000E+1	8.518850E-1	0.000000E+0
3.000000E+1	8.574761E-1	0.000000E+0
3.100000E+1	8.690070E-1	0.000000E+0
3.200000E+1	8.195415E-1	0.000000E+0
3.300000E+1	7.942908E-1	0.000000E+0
3.400000E+1	7.338405E-1	0.000000E+0
3.500000E+1	8.179792E-1	0.000000E+0
3.600000E+1	6.996185E-1	0.000000E+0
3.700000E+1	7.145878E-1	0.000000E+0
3.800000E+1	7.167740E-1	0.000000E+0
3.900000E+1	6.136106E-1	0.000000E+0
4.000000E+1	7.558208E-1	0.000000E+0
4.100000E+1	6.112600E-1	0.000000E+0
4.200000E+1	5.423228E-1	0.000000E+0
4.300000E+1	6.295101E-1	0.000000E+0
4.400000E+1	4.867253E-1	0.000000E+0
4.500000E+1	6.775353E-1	0.000000E+0
4.600000E+1	4.899405E-1	0.000000E+0
4.700000E+1	2.736931E-1	0.000000E+0
4.800000E+1	5.054093E-1	0.000000E+0
4.900000E+1	3.266936E-1	0.000000E+0
5.000000E+1	5.581467E-1	0.000000E+0
5.100000E+1	3.287336E-1	0.000000E+0
5.200000E+1	1.065015E-1	0.000000E+0
5.300000E+1	3.150906E-1	0.000000E+0
5.400000E+1	1.760525E-1	0.000000E+0
5.500000E+1	4.097471E-1	0.000000E+0
5.600000E+1	1.453401E-1	0.000000E+0
5.700000E+1	1.346521E-1	0.000000E+0
5.800000E+1	1.057716E-1	0.000000E+0
5.900000E+1	1.054577E-1	0.000000E+0
6.000000E+1	9.310040E-2	0.000000E+0
6.100000E+1	1.061133E-1	0.000000E+0
6.200000E+1	7.139294E-2	0.000000E+0
6.300000E+1	2.220332E-1	0.000000E+0
6.400000E+1	1.381859E-1	0.000000E+0
6.500000E+1	6.108612E-1	0.000000E+0
6.600000E+1	2.603015E-1	0.000000E+0
6.700000E+1	2.981320E-1	0.000000E+0
6.800000E+1	4.168585E-1	0.000000E+0
6.900000E+1	4.980926E-1	0.000000E+0
7.000000E+1	7.730639E-1	0.000000E+0
7.100000E+1	5.887247E-1	0.000000E+0
7.200000E+1	7.832710E-1	0.000000E+0
7.300000E+1	6.385494E-1	0.000000E+0
7.400000E+1	8.255004E-1	0.000000E+0
7.500000E+1	8.684028E-1	0.000000E+0
7.600000E+1	8.315065E-1	0.000000E+0
7.700000E+1	9.100147E-1	0.000000E+0
7.800000E+1	6.434876E-1	0.000000E+0
7.900000E+1	9.294228E-1	0.000000E+0
8.000000E+1	9.095627E-1	0.000000E+0
8.100000E+1	9.351502E-1	0.000000E+0
8.200000E+1	9.312353E-1	0.000000E+0
8.300000E+1	8.145150E-1	0.000000E+0
8.400000E+1	9.361708E-1	0.000000E+0
8.500000E+1	9.252819E-1	0.000000E+0
8.600000E+1	9.290090E-1	0.000000E+0
8.700000E+1	9.226037E-1	0.000000E+0
8.800000E+1	8.995288E-1	0.000000E+0
8.900000E+1	3.714209E-1	0.000000E+0
9.000000E+1	9.720098E-1	0.000000E+0
9.100000E+1	9.538664E-1	0.000000E+0
9.200000E+1	9.498716E-1	0.000000E+0
9.300000E+1	9.710427E-1	0.000000E+0
9.400000E+1	9.395359E-1	0.000000E+0
9.500000E+1	9.493117E-1	0.000000E+0
9.600000E+1	9.279596E-1	0.000000E+0
9.700000E+1	9.379976E-1	0.000000E+0
9.800000E+1	9.807099E-1	0.000000E+0
9.900000E+1	9.278401E-1	0.000000E+0
1.000000E+2	9.489947E-1	0.000000E+0
1.010000E+2	9.172443E-1	0.000000E+0
1.020000E+2	9.331725E-1	0.000000E+0
1.030000E+2	9.801883E-1	0.000000E+0
1.040000E+2	9.196784E-1	0.000000E+0
1.050000E+2	9.483760E-1	0.000000E+0
1.060000E+2	9.074380E-1	0.000000E+0
1.070000E+2	9.295675E-1	0.000000E+0
1.080000E+2	9.743471E-1	0.000000E+0
1.090000E+2	9.118402E-1	0.000000E+0
1.100000E+2	9.476292E-1	0.000000E+0
1.110000E+2	8.825469E-1	0.000000E+0
1.120000E+2	9.304091E-1	0.000000E+0
1.130000E+2	9.861986E-1	0.000000E+0
1.140000E+2	9.099878E-1	0.000000E+0
1.150000E+2	9.517440E-1	0.000000E+0
1.160000E+2	8.798963E-1	0.000000E+0
1.170000E+2	9.309564E-1	0.000000E+0
1.180000E+2	9.051785E-1	0.000000E+0
1.190000E+2	8.903823E-1	0.000000E+0
1.200000E+2	3.525035E-1	0.000000E+0
1.210000E+2	9.242786E-2	0.000000E+0
1.220000E+2	9.015183E-1	0.000000E+0
1.230000E+2	9.646026E-1	0.000000E+0
1.240000E+2	8.618069E-1	0.000000E+0
1.250000E+2	9.498336E-1	0.000000E+0
1.260000E+2	7.313695E-1	0.000000E+0
1.270000E+2	9.122548E-1	0.000000E+0
1.280000E+2	9.769921E-1	0.000000E+0
1.290000E+2	8.599647E-1	0.000000E+0
