freq (Hz)	real	complex
0.000000E+0	6.542870E-1	0.000000E+0
1.000000E+0	8.632015E-2	0.000000E+0
2.000000E+0	2.432504E-1	0.000000E+0
3.000000E+0	2.972660E-1	0.000000E+0
4.000000E+0	3.270444E-1	0.000000E+0
5.000000E+0	9.371590E-1	0.000000E+0
6.000000E+0	8.992660E-1	0.000000E+0
7.000000E+0	9.164019E-1	0.000000E+0
8.000000E+0	8.967283E-1	0.000000E+0
9.000000E+0	7.733222E-1	0.000000E+0
1.000000E+1	8.836931E-1	0.000000E+0
1.100000E+1	7.691263E-1	0.000000E+0
1.200000E+1	7.978174E-1	0.000000E+0
1.300000E+1	8.895869E-1	0.000000E+0
1.400000E+1	7.089259E-1	0.000000E+0
1.500000E+1	8.611836E-1	0.000000E+0
1.600000E+1	8.345798E-1	0.000000E+0
1.700000E+1	7.386015E-1	0.000000E+0
1.800000E+1	9.202270E-1	0.000000E+0
1.900000E+1	7.415818E-1	0.000000E+0
2.000000E+1	8.713893E-1	0.000000E+0
2.100000E+1	7.815069E-1	0.000000E+0
2.200000E+1	7.359081E-1	0.000000E+0
2.300000E+1	9.449597E-1	0.000000E+0
2.400000E+1	7.478494E-1	0.000000E+0
2.500000E+1	8.721821E-1	0.000000E+0
2.600000E+1	8.378505E-1	0.000000E+0
2.700000E+1	6.743872E-1	0.000000E+0
2.800000E+1	9.500439E-1	0.000000E+0
2.900000E+1	7.247152E-1	0.000000E+0
3.000000E+1	9.434811E-1	0.000000E+0
3.100000E+1	9.225384E-1	0.000000E+0
3.200000E+1	8.220931E-1	0.000000E+0
3.300000E+1	4.537806E-1	0.000000E+0
3.400000E+1	4.106847E-1	0.000000E+0
3.500000E+1	4.795893E-1	0.000000E+0
3.600000E+1	1.271795E-1	0.000000E+0
3.700000E+1	1.402226E-1	0.000000E+0
3.800000E+1	2.236635E-1	0.000000E+0
3.900000E+1	3.207064E-2	0.000000E+0
4.000000E+1	8.757901E-1	0.000000E+0
4.100000E+1	1.192632E-1	0.000000E+0
4.200000E+1	7.693387E-2	0.000000E+0
4.300000E+1	5.379411E-1	0.000000E+0
4.400000E+1	1.416622E-2	0.000000E+0
4.500000E+1	8.547978E-1	0.000000E+0
4.600000E+1	1.312341E-1	0.000000E+0
4.700000E+1	8.827707E-2	0.000000E+0
4.800000E+1	4.727421E-1	0.000000E+0
4.900000E+1	2.632920E-2	0.000000E+0
5.000000E+1	8.277682E-1	0.000000E+0
5.100000E+1	1.189541E-1	0.000000E+0
5.200000E+1	4.888448E-2	0.000000E+0
5.300000E+1	3.265083E-1	0.000000E+0
5.400000E+1	4.554667E-2	0.000000E+0
5.500000E+1	8.135407E-1	0.000000E+0
5.600000E+1	1.056926E-1	0.000000E+0
5.700000E+1	3.135950E-2	0.000000E+0
5.800000E+1	1.473860E-1	0.000000E+0
5.900000E+1	7.296873E-2	0.000000E+0
6.000000E+1	9.491130E-2	0.000000E+0
6.100000E+1	7.978168E-2	0.000000E+0
6.200000E+1	1.742544E-1	0.000000E+0
6.300000E+1	3.872201E-2	0.000000E+0
6.400000E+1	1.404479E-1	0.000000E+0
6.500000E+1	7.959490E-1	0.000000E+0
6.600000E+1	7.822474E-2	0.000000E+0
6.700000E+1	4.969325E-1	0.000000E+0
6.800000E+1	1.659538E-1	0.000000E+0
6.900000E+1	3.024765E-1	0.000000E+0
7.000000E+1	7.890206E-1	0.000000E+0
7.100000E+1	7.797201E-2	0.000000E+0
7.200000E+1	7.513120E-1	0.000000E+0
7.300000E+1	3.227334E-1	0.000000E+0
7.400000E+1	4.699321E-1	0.000000E+0
7.500000E+1	7.649799E-1	0.000000E+0
7.600000E+1	1.432274E-1	0.000000E+0
7.700000E+1	7.617653E-1	0.000000E+0
7.800000E+1	5.101526E-1	0.000000E+0
7.900000E+1	6.041743E-1	0.000000E+0
8.000000E+1	7.333489E-1	0.000000E+0
8.100000E+1	2.753630E-1	0.000000E+0
8.200000E+1	7.143180E-1	0.000000E+0
8.300000E+1	6.665533E-1	0.000000E+0
8.400000E+1	6.303600E-1	0.000000E+0
8.500000E+1	7.171796E-1	0.000000E+0
8.600000E+1	3.736537E-1	0.000000E+0
8.700000E+1	7.246885E-1	0.000000E+0
8.800000E+1	7.685834E-1	0.000000E+0
8.900000E+1	8.898864E-1	0.000000E+0
9.000000E+1	9.025153E-1	0.000000E+0
9.100000E+1	9.203833E-1	0.000000E+0
9.200000E+1	7.785151E-1	0.000000E+0
9.300000E+1	7.843056E-1	0.000000E+0
9.400000E+1	8.141973E-1	0.000000E+0
9.500000E+1	4.720439E-1	0.000000E+0
9.600000E+1	9.400390E-1	0.000000E+0
9.700000E+1	6.193933E-1	0.000000E+0
9.800000E+1	7.862265E-1	0.000000E+0
9.900000E+1	7.973505E-1	0.000000E+0
1.000000E+2	2.620813E-1	0.000000E+0
1.010000E+2	9.525559E-1	0.000000E+0
1.020000E+2	5.596777E-1	0.000000E+0
1.030000E+2	8.274567E-1	0.000000E+0
1.040000E+2	7.929756E-1	0.000000E+0
1.050000E+2	1.689653E-1	0.000000E+0
1.060000E+2	9.746024E-1	0.000000E+0
1.070000E+2	5.462810E-1	0.000000E+0
1.080000E+2	8.274595E-1	0.000000E+0
1.090000E+2	8.519821E-1	0.000000E+0
1.100000E+2	8.174214E-3	0.000000E+0
1.110000E+2	9.765755E-1	0.000000E+0
1.120000E+2	5.224780E-1	0.000000E+0
1.130000E+2	8.761895E-1	0.000000E+0
1.140000E+2	8.879976E-1	0.000000E+0
1.150000E+2	2.409682E-1	0.000000E+0
1.160000E+2	9.777092E-1	0.000000E+0
1.170000E+2	5.469000E-1	0.000000E+0
1.180000E+2	8.663659E-1	0.000000E+0
1.190000E+2	5.491556E-1	0.000000E+0
1.200000E+2	2.928369E-2	0.000000E+0
1.210000E+2	6.373289E-1	0.000000E+0
1.220000E+2	6.107858E-1	0.000000E+0
1.230000E+2	8.815434E-1	0.000000E+0
1.240000E+2	8.678795E-1	0.000000E+0
1.250000E+2	5.135541E-1	0.000000E+0
1.260000E+2	9.567967E-1	0.000000E+0
1.270000E+2	7.793269E-1	0.000000E+0
1.280000E+2	9.219047E-1	0.000000E+0
1.290000E+2	9.587090E-1	0.000000E+0
1.300000E+2	7.959486E-1	0.000000E+0
1.310000E+2	9.766615E-1	0.000000E+0
1.320000E+2	8.522859E-1	0.000000E+0
1.330000E+2	9.372776E-1	0.000000E+0
1.340000E+2	9.773053E-1	0.000000E+0
1.350000E+2	8.656356E-1	0.000000E+0
1.360000E+2	9.813095E-1	0.000000E+0
1.370000E+2	9.100383E-1	0.000000E+0
1.380000E+2	9.520950E-1	0.000000E+0
1.390000E+2	9.825422E-1	0.000000E+0
1.400000E+2	9.157156E-1	0.000000E+0
1.410000E+2	9.856096E-1	0.000000E+0
1.420000E+2	9.372485E-1	0.000000E+0
1.430000E+2	9.657955E-1	0.000000E+0
1.440000E+2	9.815935E-1	0.000000E+0
1.450000E+2	9.404467E-1	0.000000E+0
1.460000E+2	9.867098E-1	0.000000E+0
1.470000E+2	9.587944E-1	0.000000E+0
1.480000E+2	9.720518E-1	0.000000E+0
1.490000E+2	9.794410E-1	0.000000E+0
1.500000E+2	9.623391E-1	0.000000E+0
1.510000E+2	9.835108E-1	0.000000E+0
1.520000E+2	9.633620E-1	0.000000E+0
1.530000E+2	9.787952E-1	0.000000E+0
1.540000E+2	9.657001E-1	0.000000E+0
1.550000E+2	9.632306E-1	0.000000E+0
1.560000E+2	9.315329E-1	0.000000E+0
1.570000E+2	9.107176E-1	0.000000E+0
1.580000E+2	9.435183E-1	0.000000E+0
1.590000E+2	9.464394E-1	0.000000E+0
1.600000E+2	9.757997E-1	0.000000E+0
1.610000E+2	9.390341E-1	0.000000E+0
1.620000E+2	9.776339E-1	0.000000E+0
1.630000E+2	9.635416E-1	0.000000E+0
1.640000E+2	9.626040E-1	0.000000E+0
1.650000E+2	9.833002E-1	0.000000E+0
1.660000E+2	7.963840E-1	0.000000E+0
1.670000E+2	9.731281E-1	0.000000E+0
1.680000E+2	8.907287E-1	0.000000E+0
1.690000E+2	9.061728E-1	0.000000E+0
1.700000E+2	9.841340E-1	0.000000E+0
1.710000E+2	2.992884E-1	0.000000E+0
1.720000E+2	9.459988E-1	0.000000E+0
1.730000E+2	8.678061E-1	0.000000E+0
1.740000E+2	5.600126E-1	0.000000E+0
1.750000E+2	6.979017E-1	0.000000E+0
1.760000E+2	2.787271E-1	0.000000E+0
1.770000E+2	7.556398E-1	0.000000E+0
1.780000E+2	5.205835E-2	0.000000E+0
1.790000E+2	4.900057E-1	0.000000E+0
1.800000E+2	5.984625E-1	0.000000E+0
1.810000E+2	8.318666E-1	0.000000E+0
1.820000E+2	6.831860E-1	0.000000E+0
1.830000E+2	9.598051E-1	0.000000E+0
1.840000E+2	9.357581E-1	0.000000E+0
1.850000E+2	9.684025E-1	0.000000E+0
1.860000E+2	9.757972E-1	0.000000E+0
1.870000E+2	9.558663E-1	0.000000E+0
1.880000E+2	9.829675E-1	0.000000E+0
1.890000E+2	9.847717E-1	0.000000E+0
1.900000E+2	9.786154E-1	0.000000E+0
1.910000E+2	9.856525E-1	0.000000E+0
1.920000E+2	9.811087E-1	0.000000E+0
1.930000E+2	9.842424E-1	0.000000E+0
1.940000E+2	9.849957E-1	0.000000E+0
1.950000E+2	9.822404E-1	0.000000E+0
1.960000E+2	9.834708E-1	0.000000E+0
1.970000E+2	9.752269E-1	0.000000E+0
1.980000E+2	9.821393E-1	0.000000E+0
1.990000E+2	9.838940E-1	0.000000E+0
2.000000E+2	9.893668E-1	0.000000E+0
2.010000E+2	9.835277E-1	0.000000E+0
2.020000E+2	9.816400E-1	0.000000E+0
2.030000E+2	9.859557E-1	0.000000E+0
2.040000E+2	9.805916E-1	0.000000E+0
2.050000E+2	9.884618E-1	0.000000E+0
2.060000E+2	9.841342E-1	0.000000E+0
2.070000E+2	9.818763E-1	0.000000E+0
2.080000E+2	9.860165E-1	0.000000E+0
2.090000E+2	9.793380E-1	0.000000E+0
2.100000E+2	9.890393E-1	0.000000E+0
2.110000E+2	9.828474E-1	0.000000E+0
2.120000E+2	9.793742E-1	0.000000E+0
2.130000E+2	9.872046E-1	0.000000E+0
2.140000E+2	9.803983E-1	0.000000E+0
2.150000E+2	9.921199E-1	0.000000E+0
2.160000E+2	9.809994E-1	0.000000E+0
2.170000E+2	9.732353E-1	0.000000E+0
2.180000E+2	9.863988E-1	0.000000E+0
2.190000E+2	9.764387E-1	0.000000E+0
2.200000E+2	9.894277E-1	0.000000E+0
2.210000E+2	9.817330E-1	0.000000E+0
2.220000E+2	9.757502E-1	0.000000E+0
2.230000E+2	9.865345E-1	0.000000E+0
2.240000E+2	9.762753E-1	0.000000E+0
2.250000E+2	9.886375E-1	0.000000E+0
2.260000E+2	9.813674E-1	0.000000E+0
2.270000E+2	9.731035E-1	0.000000E+0
2.280000E+2	9.863782E-1	0.000000E+0
2.290000E+2	9.732924E-1	0.000000E+0
2.300000E+2	9.906096E-1	0.000000E+0
2.310000E+2	9.843292E-1	0.000000E+0
2.320000E+2	9.772157E-1	0.000000E+0
2.330000E+2	9.895548E-1	0.000000E+0
2.340000E+2	9.787848E-1	0.000000E+0
2.350000E+2	9.930564E-1	0.000000E+0
2.360000E+2	9.843759E-1	0.000000E+0
2.370000E+2	9.774443E-1	0.000000E+0
2.380000E+2	9.915150E-1	0.000000E+0
2.390000E+2	9.654793E-1	0.000000E+0
2.400000E+2	9.135029E-1	0.000000E+0
2.410000E+2	9.690402E-1	0.000000E+0
2.420000E+2	9.804078E-1	0.000000E+0
2.430000E+2	9.861027E-1	0.000000E+0
2.440000E+2	9.829740E-1	0.000000E+0
2.450000E+2	9.907454E-1	0.000000E+0
2.460000E+2	9.857462E-1	0.000000E+0
2.470000E+2	9.801930E-1	0.000000E+0
2.480000E+2	9.898049E-1	0.000000E+0
2.490000E+2	9.813881E-1	0.000000E+0
2.500000E+2	9.921510E-1	0.000000E+0
2.510000E+2	9.854573E-1	0.000000E+0
2.520000E+2	9.797679E-1	0.000000E+0
2.530000E+2	9.907013E-1	0.000000E+0
2.540000E+2	9.804485E-1	0.000000E+0
2.550000E+2	9.918261E-1	0.000000E+0
2.560000E+2	9.843681E-1	0.000000E+0
2.570000E+2	9.800798E-1	0.000000E+0
2.580000E+2	9.903393E-1	0.000000E+0
2.590000E+2	9.823833E-1	0.000000E+0
2.600000E+2	9.923261E-1	0.000000E+0
2.610000E+2	9.863599E-1	0.000000E+0
2.620000E+2	9.803978E-1	0.000000E+0
2.630000E+2	9.907074E-1	0.000000E+0
2.640000E+2	9.819941E-1	0.000000E+0
2.650000E+2	9.924182E-1	0.000000E+0
2.660000E+2	9.862421E-1	0.000000E+0
2.670000E+2	9.827855E-1	0.000000E+0
2.680000E+2	9.909734E-1	0.000000E+0
2.690000E+2	9.839712E-1	0.000000E+0
2.700000E+2	9.944077E-1	0.000000E+0
2.710000E+2	9.871739E-1	0.000000E+0
2.720000E+2	9.834797E-1	0.000000E+0
2.730000E+2	9.911251E-1	0.000000E+0
2.740000E+2	9.825418E-1	0.000000E+0
2.750000E+2	9.944328E-1	0.000000E+0
2.760000E+2	9.882119E-1	0.000000E+0
2.770000E+2	9.880713E-1	0.000000E+0
2.780000E+2	9.924782E-1	0.000000E+0
2.790000E+2	9.866745E-1	0.000000E+0
